entry	HITS	KUDOS	TAGS	ID_NUMBER	TEXT	TITLE	WORDCOUNT	MAINTAG	SUMMARY	COMMENTS	DATE	BOOKMARKS
61	256	15	Underage,M/M,Marvel Cinematic Universe,Spider-Man: Homecoming (2017),Spider-Man: Far From Home (2019),Quentin Beck/Peter Parker,Peter Parker/Tony Stark,Peter Parker,Quentin Beck,Mysterio is His Own Warning,Dream Invasion,Illusions,200 Word Challenge,Implied/Referenced Rape/Non-con,	17671262	Quentin knows how to read a room. (He also knows how to make that room read whatever he wants them to, put their easily-warped minds to the task, and draw whatever conclusion is convenient for him, but that's neither here nor there.)     He knows about special effects and illusions and mindfucks. (And this Peter kid, what a  very special  effect he's having on Quentin. What a mindfuck it is to find out the sweet boy he's been screwing into every night since he saved him from the water elemental, is Spider-Man.)      Quentin gasps when he sees Peter's name in one of the books listing the names of The Dusted and The Returned. Post-Decimation, they'd been printed and distributed in rural communities who couldn't check the searchable masterlist online, including most of this part of northern Italy. The pages are thin like those in hotel room Bibles, near-transparent. (He wonders what sound Peter made as he was dying – was it like the way he sobs on Q's cock every night?)     Or maybe it had been more like how Peter sounds when he's asleep and Quentin invades his dreams instead of his hole. ('Mr. Stark! Mr. Stark, please,' Peter whimpers.)     Mysterio sighs. 	Pinch me to waking	200	Explicit	Quentin can tell that the figure of Tony Stark has made a home for himself in Peter's psyche, in his heart, and in his memory (loving as it is).  He can't wait to bend that over his knee. Bend that over his  will . 	4	2019-02-05	0
62	287	10	Creator Chose Not To Use Archive Warnings,M/M,방탄소년단 | Bangtan Boys | BTS,Min Yoongi | Suga/Park Jimin,Min Yoongi | Suga,Park Jimin (BTS),Kim Taehyung | V,Kim Namjoon | RM,Jeon Jungkook,Kim Seokjin | Jin,Top Min Yoongi | Suga,Bottom Park Jimin (BTS),Demons,Angels,Fluff and Angst,Alternate Universe,Taekook side ship,Namjin side ship,Fluff,Light Angst,Smut,Anal Sex,Blow Jobs,Hand Jobs,Power Bottom Park Jimin (BTS),Other Additional Tags to Be Added,	17659169	"A little snippet from what's about to come until I post the first chapter♥  ""So pathetic,"" he says, tears forming at the end of his eyes ""Look at us, Yoongi. We're like magnets. We won't fit next to each other but we balance everything like this. It's suppose to be a good thing, right?"" A sad smile forms on Yoongi's face as he takes Jimin's hand in his. ""It is suppose to be, but it's not. Not for me. Not for us, Jimin.""  A sharply silence falls between them, giving Yoongi a few moments to take a deep breath and continue ""We can't change what's already written for us, can we?"" Tears are already falling smoothly on Jimin's red cheeks before he could even say a word. It's true. They both know it is. "	Between Heaven and Hell	134	Explicit	Being born in one of the cruelest families of Demons, Min Yoongi has learned to have no mercy and to kill every obstacle that would possibly stop him from reaching his goals, especially Angels. He is convinced that love is made for the weak ones and nothing ever made him feel that way. That is until he meets Park Jimin on his journey to discover his real powers and how to use them. Little did he know that Park Jimin is actually an Angel in human's skin who tries to lead him to something good. Something better. But when Yoongi finally finds out Jimin's little secret, it's already too late. He is way too much in love with him to fall back. 	2	2019-02-04	3
63	490	2	Rape/Non-Con,F/M,Multi,Resident Evil - All Media Types,Resident Evil (Movieverse),Tyrant (Resident Evil)/Original Character(s),Tyrant (Resident Evil),Jill Valentine,Claire Redfield,Ada Wong,Sheva Alomar,Jessica Sherawat,Alexia Ashford,Christine &quot;Four Eyes&quot; Yamata,Michaela &quot;Bertha&quot; Schneider,Ashley Graham,Alice (Resident Evil),Rebecca Chambers,Rachel Foley,Deborah Harper,Helena Harper,Sherry Birkin,Carla Radames,Rape,Forced Pregnancy,Forced,Rape/Non-con Elements,T-Virus,Breeding,Forced Breeding,Pregnancy,Unplanned Pregnancy,	17651624	"Since after the outbreak of the T-Virus aka the Tyrant Virus into Raccoon City that leads to the worldwide pandemic also known as the ""Umbrella Incident"". Creating different various viruses by the Umbrella Corporation to keep up with production and soon enough to near human extinction. Another company created one specially modified T-Virus to help repopulate the human race called T-XXX Virus. They know the public will not be thrilled to hear about another virus released into the world, so it was kept secret until one man volunteered into the program to test the virus. Conner Johnson, a former STARS agent is hoping to help rebuild humanity with the virus but kept in their facility for safe keeping until the worse began... "	Resident Evil: Code T-XXX	122	Explicit	"Since after the outbreak of the T-Virus aka the Tyrant Virus into Raccoon City that leads to worldwide pandemic also known as the ""Umbrella Incident"". Creating different various viruses by the Umbrella Corporation to keep up with production and soon enough to near human extinction. Another company created one specially modified T-Virus to help repopulate the human race called T-XXX Virus. "	2	2019-02-04	1
64	1416	6	Graphic Depictions Of Violence,F/F,The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin,Lexa (The 100),Hurt Lexa (The 100),Angst,	17650178	Hey,  Well, so I‘m looking for this fic I was reading months ago. It was pretty angsty but beautifully written. So I remember Clarke being called (?) by the Grounders to avenge Lexa's betrayal. I think Lexa was tied up to a „blood tree' or something similar (I remember that the Grounder had a special name for the tree as all Commanders got executed there). Clarke should cut Lexa or kill her, I don‘t remember but then Clarke saved her and they retreated to a cave where Clarke treats Lexa's wounds and they grew closer together. It was such a good read and nobody was able to help me out yet... I hope you have better luck! If not, I‘m sorry I took your precious time and appreciate your afford! 	Looking for a fic	153	Explicit	I‘m so sorry to bother you but I need the help of the Clexa fandom! I will delete this ASAP if you guys are able to help me out! 	16	2019-02-03	0
65	29	1	No Archive Warnings Apply,N/A - Fandom,BDSM,Bondage,Rambling,Daddy Kink,	17638526	Do they know I call you Daddy?  While you're playing cards in the pub, while you're working underneath cars, do they realise how you make me moan that title as you whip and bruise me, marking me yours?  They see a best mate, a colleague like any other, they don't know how you make me beg for relief as you bring me to orgasm after constant orgasm. You hold the leash, the whip, my neck. But they don't know that. They don't realise you're my Daddy, my owner, and I'm your submissive little cumslut, who'll slave over your cock for a precious prize. They see an old man at heart and his young, ambitious love. They're not wrong. 	Do They Know...?	118	Explicit	 	0	2019-02-03	0
66	501	5	No Archive Warnings Apply,F/M,M/M,Multi,Harry Potter - J. K. Rowling,Fred Weasley/George Weasley,Fred Weasley/George Weasley/Reader,Fred Weasley/Reader,George Weasley/Reader,Fred Weasley,George Weasley,Reader,Drabble,Porn,Threesome - F/M/M,Cunnilingus,Brothers,Twins,Twincest,Incest,Sibling Incest,Reader-Insert,	17628890	Fred sits naked behind you.  You lean back against his chest.  George's head is between your legs, his tongue licking slow lines across your clit.  Fred reaches down and weaves his fingers into his brother's hair.  George strokes your thighs as he pleasures you with his mouth.  Fred kisses your neck and caresses your breasts, and when your breath grows heavy and your body starts to writhe, he grips George's head and holds it flush to your pussy.  You lay your hand atop Fred's and rock your hips until your orgasm engulfs you; they moan in unison at your ecstasy. 	Assistance	100	Explicit	Fred helps George go down on the female reader. 	0	2019-02-02	0
67	237	4	Rape/Non-Con,F/M,Injustice: Gods Among Us,Superman/Reader,Drabble,Mind Break,non-con,Torture,dark superman/reader,possessive,Loss of Virginity,Blood,Gore,Rape,Extremely Dubious Consent,Vaginal Sex,Angst,	17620667	His cock rams into me in one powerful thrust, splitting me open from below and all the way to the limit of my cervix. My back shags weakly still until I'm lying flushed against his strong chest, moaning and sweating profusely, his thick arms wrapped around my slender waist to hold me still as he continues to fuck into my tight channel mercilessly, powerful and precise, the fresh blood trickling down my pussy and onto his throbbing cock becoming the only source of lubrication that can help ease my burden. I am trapped with nowhere to run, my pussy throbbing in pain, clamped down around his thick, pulsating hardness, the beat matching my estranged heartbeat. 	Powerless	115	Explicit	read the tags. 	0	2019-02-01	1
68	111	7	Graphic Depictions Of Violence,M/M,Boyfriend to Death (Visual Novels),Protagonist/Strade (Boyfriend to Death),Strade (BTD/TNR)/Reader,Strade (BTD/TNR)/You,Strade (BTD/TINR),Reader,Male Reader,Protagonist (Boyfriend to Death),Male protagonist - Character,Gore,Blood,Sexual Content,Murder,Torture,	17607479	'You're doing so good  buddy !'  Your hands shake under the pressure of the drill, the whirring only managing to drown out the poor persons screams, no you weren't hurting yourself, you'd graduated past that.  Strade had you hurting other people now.  She's passed out by now, the screaming come to a halt as the drill shattered her kneecap, but you don't notice, at least not until Strade's hands clamp over your own. He's warm, warms your trembling hands, and the slowly cooling blood that trips from them.   'She's out.' He says this with a bit of a laugh, but it's cut off with a look. Strade's red in the face, a devilish smile, looking at you from under his lids. You know that look, know what it means.   Under that look you're nothing more than a sheep for the slaughter, and you don't move, frozen, as Strade comes, and takes, and takes.   His lips on yours, bloody hands fumbling with your pants, and then in them. He's hard, you can feel his erection bucking against your thighs, against your ass, and to your shame you realize you're hard too. 	So Good!	189	Explicit	"""hey, this blog is really cool,!! can i req somethin about Strade from btd, like headcanons or a fic or anythin like that? tysm,!!!""  TW:TW: Gore, blood, sexual themes, and just general Strade-esque themes under cut. "	0	2019-01-31	0
69	32	3	Underage,M/M,Marvel 1602,Marvel,Peter Parquagh/Sir Nicholas Fury,Peter Parquagh,Sir Nicholas Fury,Masturbation,Sexual Fantasy,Drabble,100 Fandoms Challenge,	17604194	Peter can't help but think of Sir Nicholas when it's late like this, in the safety of the dark, his hand around his cock, mind wary and shamefully aroused over the man himself sleeping just a few feet away. Peter thinks of his master's big gloved hands gripping him, of how his own hands would feel in that thick dark hair, of Sir Nicholas' eye watching Peter and his deep voice telling Peter what to do, what he likes. Peter thinks of Sir Nicholas listening to him from his own bed, touching his own cock, thinking of Peter in return. 	safe dark place	100	Explicit	Late at night, Peter thinks of Sir Nicholas. 	0	2019-01-30	0
70	53	3	Creator Chose Not To Use Archive Warnings,F/F,F/M,Gen,Multi,Wiedźmin | The Witcher Series - Andrzej Sapkowski,Wiedźmin | The Witcher - All Media Types,Wiedźmin | The Witcher (Video Game),Cregennan of Lod/Lara Dorren aep Shiadhal,Avallac&#39;h | Crevan Espane aep Caomhan Macha/Lara Dorren aep Shiadhal,Auberon Muircetach/Shiadhal,Auberon Muircetach/Lara Dorren aep Shiadhal,Auberon Muircetach/OC,Cerro/Lara Dorren aep Shiadhal,Cerro/Vridank,Aelirenn/Ida Emean aep Sivney,Lara Dorren aep Shiadhal/Eredin Bréacc Glas,Lara Dorren aep Shiadhal,Cregennan of Lod,Avallac&#39;h | Crevan Espane aep Caomhan Macha,Auberon Muircetach,Cerro,Aelirenn | White Rose of Shaerrawedd,Ida Emean aep Sivney,Enid an Gleanna | Francesca Findabair,Filavandrel aén Fidháil,Eredin Bréacc Glas,Divethaf aep Macha Sihiel,Alzur,Radovid III the Bold/the Red,Beatrix of Kovir,Falka (The Witcher),Leticia Charbonneau,Emiel Regis Rohellec Terzieff-Godefroy,Original Witcher Character(s),Original Characters,Queen of the Night (The Witcher),Slow Build,Smut,Shameless Smut,POV Alternating,POV Multiple,HOEFOETHELORES,Feminist Themes,death and destruction,Angst and Feels,	17598713	I was called many things in my time. Aen Saevherne, Lady of Space, Mistress of Magic, the Shining One, and, unwittingly, Harbinger of Wars.     I was the daughter of Tatianna Shiadhal Andomiél, called often Feainnewedd by my father, King of the Alder Folk; I was his Sun Child, his hope and the future of my people. In the end, I chose to be me eäte'dearme, 'my dream of summer.' I am named Lara, the gull, the visionary, and the stranger. Where was I among all those titles? I don't know. For a time I thought I was one or two of those things, for I thought this time and place I was in demanded me to choose. Now as I lay beside my newly born daughter and breathed my last, and saw that I was wrong.     I was all of those things at once. If only others had realized that. If only I had realized that.     I am Lara Dorren aep Shiadhal, the beginning of an end. My path is the path of Destiny, and this is my story. 	The Magic Mirror, the Snow Queen, and the Red Riders	179	Explicit	"""The queen that never was, the queen that never will be. I am Lara Dorren, daughter of Shiadal. Lady of Space, Traveler of Worlds, and, unwitting the Harbinger of Wars. I am the beginning of an end. My path is the path of Destiny. And this is my story."" Story centered around Lara, with added POVs from Cerro, Ida Emean, Leticia Charbonneau (I want this to be a all female cast, let's see if I can pull it off well to get my points across). "	0	2019-01-30	0
71	969	18	No Archive Warnings Apply,F/M,The Avengers (Marvel Movies),Marvel Cinematic Universe,The Incredible Hulk (2008),Bruce Banner/Reader,Bruce Banner,Reader,Drabble,Porn,Reader-Insert,BDSM,Dom/sub,Bondage,Vibrators,Dildos,Sybian,Consensual Forced Orgasm,Multiple Orgasms,Riding Crops,Switches,Whipping,Flogging,Fucking Machines,	17592359	Bruce strapped you to the Sybian nineteen minutes ago.  You know because the timer shows forty-one remaining.  Bruce has warmed your back with two riding crops, three switches, and one incredibly painful whip.  You came five times so far, the last three taking you in rapidly overlapping waves.  Now Bruce uses a soft, suede flogger.  He caresses your raw skin between strikes. Suddenly he turns up the Sybian.  You scream from the pleasure as it vibrates between your legs, pressing against your clit while its dildo whirls inside you. 'Good girl,' he croons as your sixth orgasm shudders through you. 	One Hour	100	Explicit	Bruce binds the female reader to a Sybian. 	1	2019-01-29	0
72	229	13	No Archive Warnings Apply,M/M,The Avengers (Marvel Movies),Iron Man (Movies),Marvel Cinematic Universe,The Incredible Hulk (2008),Bruce Banner/Tony Stark,Bruce Banner,Tony Stark,Drabble,Porn,Anal Fingering,Anal Sex,Dildos,	17591012	'Bend over, Tony.' ' You  bend over, Bruce.' 'It's my turn,' Bruce declared. 'Wrong.' 'Tony, you fucked me yesterday.' 'Yeah, but then you fucked me with the purple dildo.' 'That isn't the same.' 'No, it counts. Now fucking bend over.' Bruce glared for an instant before smiling fondly.  In Bruce's eyes, Tony's charm outweighed his brattiness. 'Fine, but we really need to hammer out the specifics of this system.' ' Hammer  you say?' Tony joked as he slicked Bruce's entrance with lubricant then stretched his hole gradually with his fingers until it was ready for Tony to slide his cock deep inside. 	A Flaw in The System	100	Explicit	Tony and Bruce argue over whose turn it is to top and whose turn it is to bottom. 	1	2019-01-29	1
73	92	4	No Archive Warnings Apply,F/M,World Wrestling Entertainment,Finn Balor | Prince Devitt/Original Female Character(s),Finn Balor | Prince Devitt,Original Female Character(s),	17583983	'You should've let me out. I could've beat that Legohead' Balor said. ‘Balor, shut it' ‘You almost had him' 	Hold Me Tight	177	Explicit	Fallout from Royal Rumble 	0	2019-01-29	0
74	576	15	Creator Chose Not To Use Archive Warnings,M/M,Queen (Band),Roger Taylor/John Deacon,Brian May/Roger Taylor,Freddie Mercury/Brian May,Freddie Mercury /John Deacon,Brian May,Roger Taylor,Freddie Mercury,John Deacon,Queen - Freeform,QueenBand,Slash,Smut,prompts,ideas,explicit - Freeform,Iamweirdlikethat,	17581562	Prompts for the Queen of Queen Smut Mrs annieapple24 .  1. Roger/Deacy : Deacy wants to know what is like to play the drums .Roger teaches him and things get interesting .(Only thing about this, is that Roger uses his drum sticks on  Deacy ) .  2.Freddie/Brian : Brian is very young here and is sad because ,the girl he likes won't go out with him on Valentine's Day.Freddie  being a good friend offers to take him out .Things obviously get a little bit *hot* later.     3.Freddie/John: Freddie is playing wrestling with John and things turn sexual, naturally.  4.Brian /Roger : Roger has a broken arm (he had a little accident ) he is pain due to the fact that is  impossible for him to masturbate with his left hand.Tired of Roger complaining Brian decides to help him with that task. 	Queen Prompts	142	Explicit	Queen Prompts !   Some prompts about our lovely boys that I decided to gift to the lovely annieapple24. 	4	2019-01-28	0
75	61	0	No Archive Warnings Apply,South Park,Descendants (Disney Movies),Once Upon a Time (TV),Agent Carter (TV),Marvel Cinematic Universe,Yu-Gi-Oh! GX,IT (2017),Shingeki no Kyojin | Attack on Titan,Disney - All Media Types,Resident Evil - All Media Types,any rating,Any pairing - Freeform,Don&#39;t Be Shy,	17579021	So for any of you guys that want a fic from me I will be now taking requests from here.  If you have any fics that you want you can request them in the comment section.  I will mostly take requests from the fandoms listed but if you have another fandom you may ask. However if I have never seen the show, anime, book etc. Then I might not wright it but I will try my best. I will also do any pairing or any rating.(for you sinners):) Hooe you guys will enjoy the fics I make for you:)   FANDOM LIST South Park. Attack On Titan Resident Evil 5 and 6  Check out my sis TheWavesOfTheSea. 	Requests	154	Explicit	This is a place where I will be taking requests instead of my usual comment section. I will always be taking requests so no matter when you see this you can still post. 	17	2019-01-28	0
76	195	6	Creator Chose Not To Use Archive Warnings,F/F,灰色庭園 | Haiiro Teien | The Gray Garden,Froze/Yosafire (Gray Garden),Froze (Gray Garden),Yosafire (Gray Garden),Futanari,ignored sex,Yosafire is horny,Froze is good at ignoring her,	17577524	"The demon whined dramatically, grinding against Froze roughly. ""Fruuoooooooze, I'm horny!! I wanna fuuuuck!!"" She ground against the angel more, moaning softly as she teased the angel through her panties. The angel offered no response but to raise her waist a little higher, giving Yosafire free access to her. The demon grinned, excitedly pulling down Froze's panties before grinding against her roughly, before pushing inside roughly, taking the angel as she read. She offered no real response, though her breathing became slightly more ragged as the demon began to pound her out. Yosaf's tail thrashed, and she moaned loudly, ravaging the angel with all she had, moaning and panting, clutching her as she took her, Froze's lack of reaction only spurring her on more, causing her moans to grow louder. The angel turned her page, and Yosafire fucked her harder, her tail coiling around her own leg as she grew close, her cock throbbing before she pumped Froze full of cum, sighing happily as she pulled out. The angel sighed, and gently pulled up her panties, sitting down with shaky legs. That had taken more out of her than she'd expected. "	Better than Homework	191	Explicit	Froze is doing her homework, but Yosafire can't wait. 	0	2019-01-28	0
77	662	34	No Archive Warnings Apply,F/F,Killing Eve (TV 2018),Eve Polastri/Villanelle | Oksana Astankova,Eve Polastri,Villanelle | Oksana Astankova,Daddy Kink,	17562980	Eve whimpers. Villanelle's fingers curl inside of her. She meets her lover's blackened eyes. 'More, please,' Eve begs.   Villanelle obliges and adds a third finger inside.   Eve is close. So so close. She wraps her arms around Villanelle's neck, pulling her in for a kiss. 'Fuck,' she groans. 'Please daddy.'  Villanelle freezes. Eve whimpers. Seconds later, her eyes go wide as realization hits. 'I didn't, I mean-'  'Say it again,' Villanelle orders. Eve is confused. Villanelle starts to move her fingers again at an agonizingly slow pace. 'Say it again.'  Eve shudders as Villanelle's fingers pick up speed. 'Oh fuck daddy,' she moans. She's close, she can feel the heat rising, and Villanelle only speeds up.   'Again.'  Villanelle curls her fingers. Eve tenses up. She clenches her eyes shut as she orgasms. 'Yes, yes oh fuck yes daddy,' she whispers as she falls over the edge. 	Daddy	146	Explicit	Sometimes words slip out at the worst times. Sometimes it works out in your favor though. 	3	2019-01-27	4
78	468	18	No Archive Warnings Apply,M/M,Thor (Movies),Marvel Cinematic Universe,The Avengers (Marvel Movies),Loki/Thor (Marvel),Loki (Marvel),Thor (Marvel),Drabble,Porn,Incest,Sibling Incest,Brothers,Adopted Sibling Relationship,Blow Jobs,Hand Jobs,Cock Worship,	17556497	Loki opened Thor's fly like he was unwrapping a gift.  With intoxicating anticipation, Loki freed Thor's cock from the fabric.  His fingers explored it, striving to leave no spot untouched.  He wrapped his lips around the tip and stroked the shaft.  He enjoyed the sensation of Thor's hardness in his hand: the firmness of the flesh and the hot, silky skin…   Thor grabbed Loki's head and began to thrust wildly into his mouth.  Soon Loki felt the gush of Thor's come and he hurried to swallow, relishing the complex taste and the smooth feel of it sliding down his throat. 	Suck	100	Explicit	With his hands and his mouth, Loki enjoys Thor's erection. 	2	2019-01-27	2
