entry	HITS	KUDOS	TAGS	ID_NUMBER	TEXT	TITLE	WORDCOUNT	MAINTAG	SUMMARY	COMMENTS	DATE	BOOKMARKS
125	46	2	Graphic Depictions Of Violence,Major Character Death,M/M,Voltron: Legendary Defender,Curtis/Shiro (Voltron),Curtis (Voltron),Shiro (Voltron),Death,Suicide,	17882093	"Curtis isn't even worth the lead in the shell casing, but he still sucks the barrel of the gun into his mouth and pulls the trigger.   It's been two weeks since his marriage to Shiro, since they swore their ""I dos"" in front of all of Shiro's friends and loved ones. Curtis thinks that it'll help him with all the guilt eating him from the inside out but it doesn't.  Curtis is a liar. He's a hack. He's a fraud. He's nothing but pain and misery on everyone around him.   Even Shiro.   Especially  Shiro.  Curtis doesn't cry, doesn't make a sound.   He has no voice, no name, no personality.   He's always been an empty shell.   Now he really is one.    "	An Empty Shell	120	Mature	Curtis puts a bullet in his head because he isn't worth anything else. 	0	2019-02-22	1
126	29	2	No Archive Warnings Apply,M/M,Fire Emblem: Kakusei | Fire Emblem: Awakening,Lon&#39;qu/Riviera | Libra,Lon&#39;qu (Fire Emblem),Riviera | Libra,Post-Canon,Gentle Sex,Hand Jobs,Domestic Bliss,	17881721	The timbers of the house creak as they settle; the crickets hum concertos outside. The children are all of them tucked into bed, sent off with kisses and the words of Marth's Prayer. Lon'qu strains to hear the sounds of floorboards, finds none.  Only Libra's breaths beneath him, soft noises that edge from his throat. Lon'qu kisses his jaw, moves his calloused hand below the sheets.  Another, bordering on a gasp. Libra's neck twists, presses the side of his face into the splay of his hair, golden like cornsilk, like his well-loved rosary.  'Hush,' Lon'qu rasps, but doesn't stay his hand. Libra nods absent, the world distant, blurry through the warm waters of his mind. Still cries out at the feel of Lon'qu on his delicate skin.  Lon'qu's hands, hardened now from work rather than war. From the splitting of wood, careful tying of tomato plants to stakes. Hauling water from the well.  They fought two wars to come to this, fought death and gods and their own bodies, infested houses shot through with fear.  Libra keens, and Lon'qu catches it in his mouth, his chapped lips pressing soft.   I know,  he doesn't say. Libra pants and shifts and understands. 	silence golden like cornsilk	200	Mature	"""Libra keens, and Lon'qu catches it in his mouth, his chapped lips pressing soft.""  A quiet night. Libra can't help himself. "	4	2019-02-22	0
127	838	68	No Archive Warnings Apply,F/M,Lucifer (TV),Chloe Decker/Lucifer Morningstar,Chloe Decker,Lucifer Morningstar (Lucifer TV),First Time,Drabble,Wordcount: 100,Flash Fic,Non-Graphic Smut,Implied Sexual Content,	17879372	Lucifer talks in bed. It's not a surprise, with the way he talks the rest of the time, but somehow it's still not what Chloe expects. Before they actually get together she would have laid money on him purring filth at his partners in the kind of voice that made it all seem like a spectacular idea. When they go to bed, he purrs alright, but there's no filth.  Tell me how you like this.  You're astonishing.  Can you come again? Let me put my mouth on you?  Chloe, Chloe, Chloe! When he comes the words evaporate in a gasp. 	Speechless	100	Mature	What Lucifer says in bed isn't always what Chloe expects. 	18	2019-02-22	2
128	251	9	No Archive Warnings Apply,F/M,Supernatural,Dean &amp; Reader,Dean &amp; You,Dean Winchester &amp; Reader,Dean Winchester x Reader,Dean Winchester/You,Dean Winchester,Reader,You,	17877176	                 'Can we have sex?'  She asked suddenly.  She was greeted by a snort, the sound of bubbles being blown through liquid as Dean choked on his coffee.                  'What?!'  His head jerked up he stared at her across the small hotel table.  'What did you just say?'                 'Can.  We.  Have.  Sex?'  She repeated more slowly.  'I'm bored.  Sam will be gone for hours, we're stuck in a dry county, and I'm so horny.'                 'But, Y/N, we're—' Dean began.                 'Oh come on.  I'm not asking for commitment.  I'm basically asking to borrow your dick for a half hour.  You're only surfing porn over there.'  She stood up.                 Now he looked offended.  'It would take a lot longer than a half hour, princess.'                 Got him.  'Okay, 45 minutes.'  She moved to stand next to his chair where he didn't even bother to hide super manga tentacle the site he was on.                  'Sweetheart, you're about to be very…very wrong.'  	Borrowed	157	Mature	She's bored and asks Dean a very simple question. 	2	2019-02-21	0
129	383	10	No Archive Warnings Apply,M/M,Captain America (Movies),Steve Rogers - Fandom,James &quot;Bucky&quot; Barnes &amp; Steve Rogers,James &quot;Bucky&quot; Barnes/Steve Rogers,Steve Rogers &amp; Tony Stark,James &quot;Bucky&quot; Barnes &amp; Sam Wilson,Steve Rogers,James &quot;Bucky&quot; Barnes,Sam Wilson (Marvel),Rebecca Barnes Proctor,George Barnes (Marvel),Winifred Barnes,Tony Stark,Alternate Universe - Modern Setting,Bucky Barnes Has PTSD,Post-Traumatic Stress Disorder - PTSD,Hot Sex,Bucky Barnes Needs a Hug,Bucky Barnes Recovering,Bottom Bucky Barnes,Top Steve Rogers,Tony Stark Does What He Wants,BAMF Tony Stark,Sam Wilson Is a Good Bro,Sam Wilson is a Saint,Gay Sex,Gay Bucky Barnes,Bisexual Tony Stark,	17877029	"Another batch of ""babies"" is ready to leave the nest! And to be honest, they go to the probably fluffiest story I've had the honor to do art for so far -   ""And Then Some""   by maracopland, written for the latest round of Stucky AU Big Bang. As mentioned, it's super-fluffy, with just a dash of angst, and one of the sweetest and most romantic scenes I've ever read! And now, without further ado, on with the art show!   Cover:  Header:                              Scene Pics:  (here I will ""cheat"" a little bit, as I did one scene in Chapter 6 completely, but for the sake of not spoilering you, I only put up the first pic (for now))         Icons:         Notes: Images: Steve &amp; Bucky:  genrecaps  Fonts: Title &amp; Chapter Headers:  Betty Lavea  Names &amp; Scene Texts:  Ballerine Script   That's all! And now please head over to the story and leave my author some love! "	And Then Some - Artpost	153	Mature	Story summary: Sam knows damn well Bucky's single, and he's sick of seeing his friend miserable and locking himself away in his room. He also knows that Steve is single, fresh off a breakup, and could use someone sweet like Bucky. Being a fantastic friend, Sam sets them up on a date. It's not always easy, and it's not without a bump in the road, but ultimately, thanks to Sam, they have a real shot at happiness. 	0	2019-02-21	0
130	90	8	Creator Chose Not To Use Archive Warnings,F/M,Dragon Age (Video Games),Dragon Age: Inquisition,Female Inquisitor/Solas (Dragon Age),Female Lavellan/Solas,Mage Inquisitor/Solas,Lavellan/Solas (Dragon Age),Lavellan &amp; Solas,Solas (Dragon Age),Female Lavellan (Dragon Age),Vivienne (Dragon Age),The Iron Bull (Dragon Age),Sera (Dragon Age),Cole (Dragon Age),Dorian Pavus,Cassandra Pentaghast,Leliana (Dragon Age),Cullen Rutherford,Corypheus (Dragon Age),Fen&#39;Harel (Dragon Age),Blackwall (Dragon Age),Varric Tethras,Josephine Montilyet,Viuus Anaxas,Gaspard de Chalons,Florianne de Chalons,Briala (Dragon Age),Imshael (Dragon Age),Spoilers,Fluff,Slow Burn,Dalish Lore,Necromancy,Dalish Elven Culture and Customs,Post-War Table Operation: Protect Clan Lavellan (Dragon Age),	17874746	"COMPLETED TO DATE (Feb 2019): 15 Chapters of 90  *for link opening ease, right click and choose ""Open link in new tab""*    Click here  to go directly to the Playlist on Soundcloud.   Chapters 1-4 (33:22)  Soundcloud link  Dropbox download  (32 MB, mp3)   Chapters 5-8 (28:27)  Soundcloud link  Dropbox download  (27.3 MB, mp3)   Chapters 9-11 (19:56)  Soundcloud link  Dropbox download  (19.1 MB, mp3)   Chapters 12-15 (34:31)  Soundcloud link  Dropbox download  (33.1 MB, mp3) "	Apotheosis - Podfic/Audiobook	182	Mature	Rumor would have it that I'd known all along, and I bitterly wished that it were so. That I'd been clever enough to see it for myself, the pieces were all laid out neatly enough. But the truth was that I didn't suspect a thing, not until the end. Cassandra said I should start from the beginning, and so I suppose I shall. 	6	2019-02-22	4
131	12	0	Creator Chose Not To Use Archive Warnings,Gone With the Wind - Margaret Mitchell,NCIS,Scarlett O&#39;Hara,Jethro Gibbs,Ellen O&#39;Hara,Alternate Universe - Time Travel,	17871266	There is nothing to say, zero, nada.. a century and half versus barely after thirty of her Mother (God, Scarlett remembers quite  well  her thirties – she had been on her forth husband then, good for her, too bad for Rhett) – Scarlett stands frozen, and feels time drag its feet, mocking her prayers from long ago 'just see mother, speak.. ask'.  Ask – what? There is nothing left to ask. She, Ellen, has committed the utmost sin in her books – she has given up. Given up trying to live, live and be bloody happy for each morning you open eyes. No.. instead she longing in her head for teenage infatuation, still seeing the death of unhinged teenager as her fault. Scarlett winces, approaching  mother.  It seems pretty obvious, where her own obsession with Ashley might come from – probably there is something wrong with their genetics, inherited like predisposition for depression is falling for idiot, for fantasies life – doesn't matter whether the name is Ashley of Robbilard. There is nothing left to say, nothing to ask. There is cover not to be blown, and getting the hell out of here, out, out and out. 	Then we take..	191	Mature	Curse: may your wishes come true! 	0	2019-02-21	0
132	155	0	No Archive Warnings Apply,M/M,The Texas Chainsaw Massacre (Movies),Nubbins/Reader,Nubbins/Male Reader,Nubbins,Reader,Reader-Insert,Reader-Interactive,	17867381	'Pose for me baby!'  You do exactly that, laughing along with Nubbins as you pose dramatically alongside the corpse the two of you had just finished digging up to rob. Nubbins takes several photos in succession as you pose first over draped over the tombstone, and then another of you blowing a kiss as you show off the dead man's rings, now on your own hands.  After tossing the corpse back in the desecrated grave you turn to your boyfriend, 'Ready to head home?'  Nubbins only comes closer to you, not answering at first, before coming closer to you as you watch with an eyebrow raised.  'How about we take some more...private photos?'  He reaches into his sash, pulling a private polaroid the two of you had taken in the house before.  'Not here!'  You shove him away, before giving a wink.  ' But once we're back to the house, I might just think about it.' 	Look at This Photograph	156	Mature	"""Okay so, I'd love to see you write literally anything with Nubbins. Theres not enough for this awful photo boi"" "	0	2019-02-20	0
133	299	8	No Archive Warnings Apply,F/M,Far Cry: New Dawn,Far Cry 5,Female Deputy/Joseph Seed,Female Deputy (Far Cry),Joseph Seed,spiritual ascension,	17860592	Dig up the roots, anointing in earthy sap.  Breathe the process of creation, exhaling the fulfilment of death.  Joseph reflects on his doings.      Peace is distilled in the water turned from wine, the reversal bitter but necessary.   Golden prophecies rust in waning sunlight; die on the bronzing tongue.  ‘‘Don't speak,'' she whispers, and the silence becomes a prophecy of it's own.     Prayer is in the breath.  Death becomes life, and what comes of it is eternal.   ‘‘There. Now, ascend,'' her hands wreath around his throat and chest.      Inhale, hold, and exhale.   The living, the waiting, the dying. There is more.  Sin wades, tides over. Rebirth is in the sea-foam, crystallising on the shore.     ‘‘Pass on from this,'' she instructs. ‘‘Pass on.''  Joseph opens his eyes, and the eclipse dissolves.    	speak not, prophet, speak not at all	129	Mature	Prayer is in the breath. 	0	2019-02-20	0
134	28	4	Underage,M/M,그 끝에 있는 것 | At the End of the Road (Webcomic),Choi Minjun/Lee Hoon,Choi Minjun,Lee Hoon,Collars,mild choking,sesquidrabble,100 Fandoms Challenge,	17856725	Minjun hummed with satisfaction when he finished buckling the collar around Hoon's throat.  He slipped two fingers underneath the band and tugged at it lightly to test the slack, grinning when he saw the goosebumps break out on Hoon's neck and felt the motion of Hoon's gulp against his fingers.  Minjun let his palm rest there against Hoon's neck, half of it under the collar. He could feel it when Hoon swallowed again, could feel the movement of that throat against his skin, and he thought about how much better it would feel if he pressed down, tightened his grip a little more.  Minjun decided he liked that thought. He liked it  a lot  .   'Not too tight, right?' he asked, and Hoon shook his head like he'd complain even if the collar were tight enough to asphyxiate him.  They both knew he wouldn't, of course. That's what made this fun. 	good boys do what they're told	150	Mature	Minjun hummed with satisfaction when he finished buckling the collar around Hoon's throat. 	0	2019-02-20	0
135	19	0	Creator Chose Not To Use Archive Warnings,Gone With the Wind - Margaret Mitchell,Scarlett O&#39;Hara,Jethro Gibbs,Ellen O&#39;Hara,Crack,Idealism,Time Travel,	17852957	Getting rid of Tarletons twins was easy; Mummy not so. -  Is de gempmum gone?  Huccome you din' ast dem ter stay fer supper, Miss Scarlett?..  - And?  Years has not made Scarlett mellower, nor more inclined listen to idiotic prattle. Nevertheless, one unblinking, stone-faced Gibbs-glance had Mammy slowly backing away, not daring to voice her disapproval.   The look on her beloved Scarlett's face had been pure Solange Robillard, just before doling out punishment in earnest; Mammy's back tinged in memory and stomach rolled in cold fright. Solange and something else, equally frightening, but fleeting impression of Solange had been more than enough to retreat in home. 	First We Take..	105	Mature	Next few hours she spends, exploring the house, re-discovering it, waiting for evening and mother. 	0	2019-02-19	0
136	78	2	Creator Chose Not To Use Archive Warnings,M/M,おそ松さん | Osomatsu-san (Anime),Matsuno Ichimatsu/Matsuno Karamatsu,Matsuno Choromatsu/Matsuno Osomatsu,Matsuno Jyushimatsu/Matsuno Karamatsu,Matsuno Osomatsu,Matsuno Karamatsu,Matsuno Choromatsu,Matsuno Ichimatsu,Matsuno Jyushimatsu,Matsuno Todomatsu,Other Additional Tags to Be Added,	17852195	Hi I'm Kaden! This book is going to   not be a fanfic I will have an update date to   and thus will have random updates. (I'll make sure to tweet when I've done so). When i get other books up I'll make sure to have a date I'll update by!  I will be doing NSFW as well as SFW but also i will be doing fetish writing as requests but i have a very small limit of what i feel comfortable writing. As this goes up I'll start working on a ichikara installment.      	[brotherly love] [BLまつ]	104	Mature	One shots or maybe two parter osomatsu san Blまつ fics. (Basically a vent system i can use lets be honest.) my twitter is @Jysumtsn and i'd appreciate suggestions to write bc im not good at ideas,,  (or apparently summarys) 	0	2019-02-19	0
137	13	1	Creator Chose Not To Use Archive Warnings,M/M,Sengoku Basara,Akechi Mitsuhide/Matsunaga Hisahide,Akechi Mitsuhide,Matsunaga Hisahide,Implied Sexual Content,Rough Sex,Bruises,Pain,BDSM,Masochism,Escapism,Unhealthy Coping Mechanisms,Surrealism,Free Verse,First Person,Akechi Mitsuhide is His Own Warning,	17847383	i stay because you keep me whole  but i beg of you, keep me dizzy 	Shake It	143	Mature	Close your eyes/fall back/give in. 	0	2019-02-19	0
138	159	11	No Archive Warnings Apply,M/M,Downton Abbey,Thomas Barrow/Matthew Crawley,Thomas Barrow,Matthew Crawley,Forbidden Love,Closeted Character,World War I,Romance,Secret Relationship,Drabble,	17843183	Matthew panted as he lay on top of Thomas. The fear and pain of past years, of their separation, seemed to fade into the distance and all that Matthew knew was the feeling of floating euphoria that he felt being with his love, reunited at last and as one again. Thomas' legs wrapped around him as he spurred Matthew on and Matthew moaned, his lips coming to caress Thomas' neck, before he met Thomas' ear.  'I thought I'd never see you again, my beloved… My darling… My love!'  Thomas convulsed and Matthew cried out as Thomas' orgasm brought his own. 	To Be In Your Arms Once Again	100	Mature	Matthew panted as he lay on top of Thomas. 	1	2019-02-18	0
139	33	2	No Archive Warnings Apply,F/F,Gotham (TV),Tabitha Galavan/Barbara Kean,Tabitha Galavan,Barbara Kean,Knifeplay,Bondage,Femslash February,Femslash February 2019,	17842718	The knife was sharp against her skin, but not cutting, not yet. Tabitha loved keeping her like this, right on the edge, but not delivering what Barbara wanted, what she needed. Tabitha could be cruel like that. She danced with the knife across Barbara's skin, sometimes pressing ever so gently, sometimes letting her feel the edge of the blade almost like a ghost of a touch, too light to break skin. Barbara tried to keep still, even holding her breath as the blade pressed closer. Pushing and pulling, that was their whole dynamics. Barbara didn't fight against the blade, just as she didn't fight against her binds. She didn't need to fight against her instincts, there was no fear, no need for self-preservation, she could trust Tabitha, she knew that at her very core. She trusted Tabitha to only hurt her the way that she wanted, just as she trusted Tabitha to give her what she needed. 	Sharp	157	Mature	The knife was sharp against her skin, but not cutting, not yet. 	0	2019-02-18	0
140	30	6	No Archive Warnings Apply,M/M,Harry Potter - J. K. Rowling,Metal Gear,Solid Snake/Albus Dumbledore,Solid Snake,Albus Dumbledore,	17823770	Snake crawled through the gap under Dumbledore's office door and stood up.  He was wearing his thigh-high boots with suspenders, and he could see Dumbledore's rainbow coloured thong under his grey robes. To be continued 	Snake Eater	137	Mature	Solid Snake pays his lover Albus Dumbledore a visit late one night... 	0	2019-02-17	0
141	5	0	No Archive Warnings Apply,Gen,Max Headroom (TV),Bryce Lynch,Homelessness,	17817104	Max Headroom: Survival One-Shot SFW: As long as you're not a rat. (barely)  Bryce shivered as he huddled deep inside the cold, damp refrigerator box amongst the Cardboard Condos near Metal Row. It was very early in the morning, just after three, and the threadbare blanket he had liberated from a nearby clothesline offered little comfort.  The sound of the rain as it drummed on the box which had so recently become his home, kept him awake. It was pouring too heavily for him to leave the makeshift domicile.   He didn't think much about the circumstances that led to him fleeing from Network 23. The reason he had left the comfort and security of his studio on Level 13. Over the past few weeks, all that mattered was survival.   The Fringes were as dangerous as the forests once had been. The modern beasts stood erect and used tools instead of claws, but they were just as brutal. Rats were their preferred form of sustenance, but mysterious disappearances did happen from time to time.   Not that anyone mentioned them or even seemed to care. It was a dog-eat-dog world, and a few disappearances simply meant more rats for whoever was left. 	Survival	200	Mature	For some reason, Bryce has been displaced and is struggling to survive. 	0	2019-02-16	0
142	44	0	No Archive Warnings Apply,F/F,F/M,Multi,Star Trek: Deep Space Nine,Ishka/Lwaxana Troi,Ishka/Zek,Ishka (Star Trek),Lwaxana Troi,Zek (Star Trek) (Mentioned),Rom (Star Trek) (Mentioned),Odo (Star Trek) (mentioned),Chastity Device,Ishka manipulates Zek by withholding sex,Drabble,Comedy,Mild Kink,	17810771	'I set it to two-three-three-three.'  'Are you sure?'  'Yes! It's the year Rom was born.'  'Well, it's not opening.' Lwaxana throws up her hands in exasperation. 'Why are you wearing a chastity belt anyway?'  'To discourage Zek,' Ishka sighs, 'He's far too keen and I really need him to concentrate on pushing the Female Profit Rights legislation through.'  'I think we should call Constable Odo. I'm sure he has some bolt cutters in his office.'  'Alright,' The Ferengi concedes, fidgeting in her seat.  'Computer, contact Constable Odo.'  Constable Odo is not on the Station.  'I need to  pee !' Ishka wails. 	The Lock	100	Mature	Lwaxana tries to help Ishka out. 	0	2019-02-16	0
143	310	3	Graphic Depictions Of Violence,Major Character Death,M/M,NCT (Band),Chittaphon Leechaiyapornkul | Ten/Seo Youngho | Johnny,Kim Jungwoo/Wong Yuk Hei | Lucas,Seo Johnny/Xiao De Jun | Xiaojun,Seo Youngho | Johnny,Chittaphon Leechaiyapornkul | Ten,Moon Taeil,Lee Taeyong,Dong Si Cheng | WinWin,Nakamoto Yuta,Jung Yoonoh | Jaehyun,Mark Lee (NCT),Lee Donghyuck | Haechan,Kim Jungwoo (NCT),Wong Yuk Hei | Lucas,Qian Kun,Xiao De Jun | Xiao Jun,Wong Kun Hang | Hendery,Liu Yang Yang | YangYang,Kim Dongyoung | Doyoung,Huang Ren Jun,Lee Jeno,Na Jaemin,Zhong Chen Le,Park Jisung (NCT),Horror,Murder Mystery,Kidnapping,Rated For Violence,Blood and Violence,Angst and Fluff and Smut,	17806544	A whistle was heard, the break was finally here.   Xiaojun walked over to the stand where there were bottles of water, he grabbed one. It was quite hot in Hawaii. But the scenery is amazing, the ocean, the beautiful trees, it was all Xiaojun ever wanted. He stared out at the ocean, all the stress from the photoshoot suddenly vanished, he felt relaxed. Taking a deep breath, then walks to the ocean, with a small smile. He didn't hear the footsteps that were behind him. He suddenly ran across the sand, feeling free. All those negative feelings disappearing.  But then he stopped, noticing the gradient at the sky. He sat down, sighing deeply. 	Camera	113	Mature	Xiaojun opens his eyes slowly, feeling cramped. Suddenly a thump woke him up fully, noticing his hands and feet were minded, he tried extremely hard to untie himself, until another thump was heard. Xiaojun finally realized it.     He was in a trunk. 	8	2019-02-16	3
144	216	11	No Archive Warnings Apply,M/M,Marvel Cinematic Universe,Iron Man (Movies),The Avengers (Marvel Movies),Spider-Man: Homecoming (2017),Peter Parker/Tony Stark,Peter Parker,Tony Stark,Angst,Anxiety,Established Relationship,	17794970	Peter the perfectionist has bad days sometimes. He has days when he comes to Tony, eyes wide open and lungs flooded, and cries for the death of the universe, for the death of his heart.     He says things like: the world is burning and no one cares. It's all global warming and heat death, endless entropy spiraling, catastrophizing from a fixed point inside his too-smart brain.     He says their country is too far past saving, their culture limping along like a cat clipped by a car. He tells Tony he's too woke not to see it but not woke enough to fix it. He says it paralyzes him and only Tony's hands on him can make him move again.     He says he's not strong enough to give up, too selfish with this love he has with Tony, but too scared to just keep going either.     What will he do when Tony is gone? He'll have to follow him, he says, and it makes Tony's hands shake with the heavy burden of grief they're both borrowing from the future.     Tony the futurist has days sometimes when all he can do is build a better band-aid, trying to keep Peter's dreams alive. 	Denouement	200	Mature	You can't be a friendly neighborhood Spider-Man if the neighborhood is a dystopia. 	3	2019-02-15	0
145	80	8	No Archive Warnings Apply,F/M,World Wrestling Entertainment,Dean Ambrose/Stephanie McMahon,Stephanie McMahon,Dean Ambrose,Chocolate Box Treat,Drabble,	17786603	"""So, how far does this new clean streak of yours go, Dean?"" She pushes him into the back of the couch and kneels over him.  ""'Bout as far as you being a good boss and a fair commissioner."" He gives a maddening smirk and slides his hands up her thighs.  The extra muscle on his frame isn't bad, but she wishes sometimes he still had hair to yank.  ""I was only asking whether I should break out the hand sanitizer before I touch you.""  She grinds her knee against the bulge in his jeans.   ""Or wait until after.  Like usual."" "	Salubrious	100	Mature	"""So, how far does this new clean streak of yours go, Dean?"" "	1	2019-02-14	0
146	108	8	No Archive Warnings Apply,M/M,Super Smash Brothers,Simon Belmont/Luigi (Nintendo),Simon Belmont,Luigi (Nintendo),Drabble,yes. they just fucked.,	17784491	7:23 AM.  Luigi slowly opened his eyes. He felt where he had left off last night. Snuggled in the muscular, but warm arms of his lover, Simon.  All he could remember from last night was being held. Being adored. Being told how amazing his body felt. Having Simon's body meet with his. The feeling of being loved.  It was such a tender feeling. Luigi didn't want it to end. Everything felt perfect in that moment. The touching, the whispering. The moment he got to share with Simon was everything he ever wanted.  'Morning.. Love..' Luigi heard. He turned to see the love of his life. Laying with a soft smile. Luigi smiled back.  'Morning.' 	The Night After	115	Mature	me and some friends did a dramatic reading of 'good deeds' at school. and one friend suggested a valentines day fanfic of luigi and simon.  hooray! i made a drabble where simon took luigi to his penthouse (and he freaked it) 	4	2019-02-14	0
147	215	7	No Archive Warnings Apply,F/M,M/M,Multi,Game of Thrones (TV),Jaime Lannister/Daenerys Targaryen,Jaime Lannister/Jon Snow,Jon Snow/Daenerys Targaryen/Jaime Lannister,Jon Snow/Daenerys Targaryen,Jon Snow,Daenerys Targaryen,Jaime Lannister,Fluff,Post-War,Spring,	17780330	Drogon and Rhaegal clear the way for a girl shaped into black bone.  Magic-cloaked, Arya joins slaves in thrall to a godless death.  She stills their master with a single strike.  *  A wildling embraces a warrior.  *  A squire pulls back his lady's sleeve.  Rolls down her glove to brush his lips against her wrist.  Curls a strand of red around his finger.  *  Through Daenerys' window, they watch the spring sun.  Jon manages a few hoarse words.  'I suppose we should marry.'  'You Northerners.' Daenerys twists a curl of Jon's damp hair around her fingers.  Jaime nudges her. 'It's only sensible, really.' He grins, brushing the bruises on Jon's neck with his fingertips. 'He's been  thoroughly  defiled.'  Through the window, a beam of light falls on Jaime's face, turning his hair to a circlet of bright gold.  'I spent my journey to Winterfell imagining how I'd die.'  'It seems your fortunes have changed,' Dany says, and she holds his maimed arm, caressing his stump.  *  War's stragglers scatter.  The Seven Kingdoms will be ruled, eventually.  There are more pressing matters now.  A heart tree and a septon.  Three bands of red silk.  *  In the night, oaths sworn by skin.    	The Executioner's Oaths	197	Mature	War's end, and joy's beginning. 	0	2019-02-14	1
148	403	31	Creator Chose Not To Use Archive Warnings,M/M,F/M,Marvel Cinematic Universe,Iron Man (Movies),The Avengers (Marvel Movies),Spider-Man: Homecoming (2017),Pepper Potts/Tony Stark,Peter Parker/Tony Stark,Tony Stark,Pepper Potts,Peter Parker,Angst,Emotional Infidelity,200 Word Challenge,	17768282	Tony wanted to love her, for reasons big and small.     The alliteration of her name.     How she, for all that she is not a Stark by blood, is a more than worthy heir to his father's company.     How Mom would have loved her; she was everything his mother had wanted for him.     How her politeness and desire to please barely conceal a fire within.     For how she notices the smallest of details.     For how she looks at him like he's good.     How she suits up to Rescue him, despite her fear.  ---  The problem is:  Peter was born Peter Parker and she, Virginia Potts.     The kid looks almost like old photos of Dad, when Howard was young.     Maria would have loved him, too, even though she wouldn't have wanted to.     That kid's fire burns brighter than ever, when someone tries to put it out.     He's turned up to eleven, even in Tony's mind.     Peter looks at him not just like he's good, but like he's perfect.     And Peter, in 14 million tries, was never not there, not suited up. (And not just to save Tony, but to save them  all .)  ---  He wanted to love her, and did.     Not enough.    	Divide	198	Mature	It's not a competition. 	1	2019-02-13	3
149	209	7	No Archive Warnings Apply,M/M,Queer as Folk (US),Brian Kinney/Justin Taylor (Queer as Folk),Brian Kinney (Queer as Folk),Justin Taylor (Queer as Folk),Justin&#39;s Magical Heart-Shaped Ass Day,	17767823	As a special present for Brian, because roses and chocolates would never do, Justin sends him a dozen Snapchats of his ass with appropriately (or inappropriately) doodled hearts and arrows. This offered Brian just enough distraction to get him through a day filled with his employees gushing about bouquets, romantic getaways, and singing telegrams (that was the worst).  He muses sometimes that since he managed to take down Stockwell all those years ago, he could probably take down St. Valentine too, right? When he arrives home, sliding open the loft door, he finds Justin stirring a pot on the stove. A pretty typical sight these days, but the best part was that Justin's bare ass was perfectly framed by the red apron he was wearing…the only thing he was wearing. Maybe there were some things worth celebrating on this, the 'day that taste forgot' because he certainly couldn't wait to get a taste of Justin's ass. 	the day that taste forgot	157	Mature	Here's a little something short, quick, and fun. 	0	2019-02-13	0
150	7	0	Creator Chose Not To Use Archive Warnings,F/F,M/M,Multi,Youtubers,Anxiety | Virgil Sanders,Morality | Patton Sanders,Mark Fischbach,Other Character Tags to Be Added,Fluff,Angst,Smut,Sean McLoughlin Egos,Mark Fischbach Egos,Cussing,	17763014	Okay!  So...rules or whatever...  So, this is a shot book for YouTubers. I'll do basically everything, smut, fluff, angst, all. The YouTubers I'll do are:  Those are all I know that aren't Animators. Now, rules, not much:  That's it? I'll put warnings at the top of each chapter. Don't be afraid to point out errors! 	YouTubers gay shot book	103	Mature	A shot book no one will notice...taking requests. The YouTubers I'll do will be listed on the first chapter, along with everything else 	0	2019-02-13	0
151	6	1	Creator Chose Not To Use Archive Warnings,F/F,Battlestar Galactica (2003),Sharon &quot;Athena&quot; Agathon,Sharon &quot;Boomer&quot; Valerii,Caprica Six,Gina Inviere,D&#39;Anna Biers,Tory Foster,Kara &quot;Starbuck&quot; Thrace,Louanne Katraine,Helena Cain,Cally Henderson Tyrol,Fanvids,Video Format: Streaming,Video Format: AVI,Embedded Video,Cylons,bury your gays,retro-futurism,moral hygiene,Midcentury,Undead,Parody,	17757599	"     beccatoria .............................. video editor metatxt  ..................... audio editor cyborganize  ..................... graphic designer futuransky  ..................... production coordinator everyone  ........................... script/storyboards   Video:   Battlestar Galactica  (2003), plus  Gia  &amp;  Mulholland Drive  Audio:  original music from  Them!  (1954) composed by Bronislau Kaper   ATTENTION!  We have observed a growing tendency, particularly pronounced on the part of one  kiki_miserychic , to succumb to DEVIANT BEHAVIOR. Such DEPRAVITY can only lead to terrifying consequences: DEATH! PORNOGRAPHY! UNDEATH! PESTILENCE! APOCALYPSE! We urge you to heed the following cautionary tale... Or,  The Cylon Vidding Machine's gift for  kiki_miserychic  in  the zombiepr0n birthday fest  &amp;  thearchive2's  ""memo"" challenge. (You cannot imagine how difficult it was to keep this secret.) Download 29MB AVI  "	[VID] PSA: The Enemy Within	105	Mature	These MONSTROUS WOMEN pay a price for CHEATING DEATH. 	0	2009-03-03	0
